City_or_County,Day,Incident_Date,Incident_ID,Incident_Time,Latitude,Longitude,Month,State_Name,Total_Victims,US_Region,Victims_Injured,Victims_Killed,Year
Greenville,26,2019-10-26,1535478,11:30 PM,33.1344,-96.1793,10,Texas,8,South,6,2,2019
Oklahoma City,24,2019-10-24,1534704,,35.4814,-97.5435,10,Oklahoma,4,South,2,2,2019
Oklahoma City (Midwest City),22,2019-10-22,1533166,,35.4634,-97.4051,10,Oklahoma,4,South,3,1,2019
Sumter,21,2019-10-21,1531326,,33.9524,-80.3756,10,South Carolina,4,South,4,0,2019
Port Arthur,20,2019-10-20,1530965,2:30 AM,29.8864,-93.9314,10,Texas,4,South,3,1,2019
Duquesne,19,2019-10-19,1530407,5:30 PM,40.3682,-79.8496,10,Pennsylvania,4,Northeast,4,0,2019
El Paso,19,2019-10-19,1530276,1:50 AM,31.8189,-106.447,10,Texas,5,South,4,1,2019
Columbus,15,2019-10-15,1527528,6:30 PM,40.0221,-82.9686,10,Ohio,4,Midwest,4,0,2019
Philadelphia,13,2019-10-13,1525999,5:30 PM,39.9988,-75.1438,10,Pennsylvania,6,Northeast,6,0,2019
Akron,13,2019-10-13,1526952,1:47 AM,41.0407,-81.5269,10,Ohio,4,Midwest,4,0,2019
Brooklyn,12,2019-10-12,1525062,6:55 AM,40.6764,-73.9302,10,New York,6,Northeast,3,3,2019
Chicago,12,2019-10-12,1525476,5:30 PM,41.9525,-87.7951,10,Illinois,5,Midwest,0,5,2019
Philadelphia,12,2019-10-12,1525408,3:00 AM,40.0036,-75.1415,10,Pennsylvania,4,Northeast,3,1,2019
Baltimore,12,2019-10-12,1525628,8:31 PM,39.2912,-76.6308,10,Maryland,4,South,3,1,2019
Eastpointe,12,2019-10-12,1525265,2:00 AM,42.4798,-82.9645,10,Michigan,6,Midwest,5,1,2019
Tampa,10,2019-10-10,1523606,1:00 AM,27.9958,-82.3354,10,Florida,4,South,2,2,2019
Philadelphia,10,2019-10-10,1524264,11:55 PM,39.9373,-75.1519,10,Pennsylvania,5,Northeast,5,0,2019
Lowell,9,2019-10-09,1522979,1:30 PM,42.6575,-71.3092,10,Massachusetts,5,Northeast,5,0,2019
Baltimore,9,2019-10-09,1523204,10:15 PM,39.3103,-76.6432,10,Maryland,4,South,3,1,2019
Abington,7,2019-10-07,1521226,7:30 AM,42.1067,-70.9385,10,Massachusetts,4,Northeast,0,4,2019
Evansville,6,2019-10-06,1520425,3:00 AM,37.9732,-87.5602,10,Indiana,5,Midwest,5,0,2019
Denver,6,2019-10-06,1520499,1:45 AM,39.8258,-105.013,10,Colorado,4,West,4,0,2019
Kansas City,6,2019-10-06,1520330,1:30 AM,39.1008,-94.6361,10,Kansas,9,Midwest,5,4,2019
Saint Louis,5,2019-10-05,1520547,11:43 PM,38.7509,-90.2608,10,Missouri,5,Midwest,5,0,2019
Roxboro,3,2019-10-03,1519090,8:30 PM,36.3836,-78.9849,10,North Carolina,4,South,3,1,2019
Marshall,3,2019-10-03,1518859,11:10 AM,39.1085,-93.1936,10,Missouri,4,Midwest,3,1,2019
Saint Louis,1,2019-10-01,1517804,11:30 PM,38.6192,-90.1861,10,Missouri,4,Midwest,4,0,2019
Round Lake (Round Lake Park),29,2019-09-29,1515312,1:15 AM,42.3534,-88.0934,9,Illinois,4,Midwest,3,1,2019
Milwaukee,29,2019-09-29,1515242,2:30 AM,43.0501,-87.95,9,Wisconsin,4,Midwest,4,0,2019
Jacksonville,29,2019-09-29,1515128,1:45 AM,30.3247,-81.688,9,Florida,4,South,4,0,2019
Claflin,29,2019-09-29,1517360,2:35 AM,38.5074,-98.4988,9,Kansas,4,Midwest,4,0,2019
Beaumont,29,2019-09-29,1515327,12:13 PM,30.0473,-94.0855,9,Texas,4,South,0,4,2019
Chicago,24,2019-09-24,1511999,8:26 PM,41.8549,-87.6783,9,Illinois,4,Midwest,3,1,2019
Gary,23,2019-09-23,1510411,1:58 AM,41.5868,-87.3348,9,Indiana,4,Midwest,2,2,2019
Kansas City,22,2019-09-22,1509721,3:30 AM,39.0839,-94.4821,9,Missouri,5,Midwest,5,0,2019
New Orleans,21,2019-09-21,1509411,,29.9648,-90.0314,9,Louisiana,4,South,4,0,2019
Lancaster,21,2019-09-21,1508804,2:45 AM,34.7419,-80.7782,9,South Carolina,10,South,8,2,2019
Cleveland,21,2019-09-21,1512486,,41.4612,-81.5816,9,Ohio,4,Midwest,0,4,2019
Indianapolis,21,2019-09-21,1509510,11:20 PM,39.7652,-86.1605,9,Indiana,6,Midwest,6,0,2019
New Orleans,20,2019-09-20,1508859,10:30 PM,29.9822,-90.1108,9,Louisiana,6,South,5,1,2019
Washington,19,2019-09-19,1507939,10:01 PM,38.9274,-77.0306,9,District of Columbia,6,South,5,1,2019
Chicago,18,2019-09-18,1507156,2:48 PM,41.8811,-87.7309,9,Illinois,4,Midwest,1,3,2019
Wilmington,18,2019-09-18,1507092,3:10 PM,33.7797,-118.27,9,California,4,West,2,2,2019
Cheyenne,16,2019-09-16,1505354,4:30 PM,41.1357,-104.768,9,Wyoming,4,West,2,2,2019
Saint Louis,14,2019-09-14,1504030,4:55 AM,38.5708,-90.2507,9,Missouri,4,Midwest,3,1,2019
Oakland,14,2019-09-14,1504012,12:50 AM,37.7906,-122.198,9,California,5,West,4,1,2019
Lagrange,14,2019-09-14,1504387,10:30 PM,33.0179,-85.043,9,Georgia,4,South,4,0,2019
Albuquerque,12,2019-09-12,1503192,9:00 PM,35.064,-106.684,9,New Mexico,6,West,2,4,2019
Chicago,10,2019-09-10,1501350,9:30 PM,41.884,-87.6816,9,Illinois,4,Midwest,4,0,2019
Sumter,8,2019-09-08,1499460,1:30 AM,33.9508,-80.3762,9,South Carolina,4,South,2,2,2019
Alexandria,8,2019-09-08,1500098,3:45 AM,31.2857,-92.4439,9,Louisiana,4,South,3,1,2019
Whiteville,7,2019-09-07,1499300,6:55 AM,34.2483,-78.6834,9,North Carolina,4,South,1,3,2019
Jacksonville,4,2019-09-04,1497180,8:00 PM,30.3843,-81.659,9,Florida,4,South,4,0,2019
Marrero,4,2019-09-04,1497702,10:00 PM,29.8509,-90.1192,9,Louisiana,4,South,2,2,2019
Greensboro,2,2019-09-02,1494697,2:10 AM,36.0756,-79.8894,9,North Carolina,4,South,2,2,2019
Chicago,2,2019-09-02,1495141,11:05 PM,41.782,-87.6159,9,Illinois,4,Midwest,4,0,2019
Elkmont,2,2019-09-02,1495192,10:30 PM,34.9211,-86.9698,9,Alabama,5,South,0,5,2019
Hartford,1,2019-09-01,1494113,10:00 PM,41.7797,-72.6911,9,Connecticut,4,Northeast,3,1,2019
Rocky Mount,1,2019-09-01,1494669,11:41 PM,35.9666,-77.8257,9,North Carolina,4,South,4,0,2019
Valley,1,2019-09-01,1494548,12:00 AM,32.7913,-85.1871,9,Alabama,7,South,7,0,2019
Toledo,1,2019-09-01,1493374,4:00 AM,41.6827,-83.5271,9,Ohio,4,Midwest,4,0,2019
Charlotte,31,2019-08-31,1492778,1:00 AM,35.312,-80.718,8,North Carolina,4,South,3,1,2019
Moncks Corner,31,2019-08-31,1492377,,33.1563,-80.0384,8,South Carolina,4,South,4,0,2019
Odessa,31,2019-08-31,1492441,3:13 PM,31.9246,-102.285,8,Texas,30,South,23,7,2019
Philadelphia,31,2019-08-31,1492264,7:00 AM,40.0209,-75.132,8,Pennsylvania,4,Northeast,2,2,2019
Baltimore,31,2019-08-31,1493429,11:35 PM,39.2991,-76.6477,8,Maryland,4,South,4,0,2019
Frederick,31,2019-08-31,1492297,1:30 AM,39.4217,-77.4097,8,Maryland,4,South,4,0,2019
Chicago,31,2019-08-31,1493038,5:51 PM,41.7649,-87.6663,8,Illinois,5,Midwest,3,2,2019
Baltimore,30,2019-08-30,1491495,3:13 AM,39.3248,-76.5929,8,Maryland,4,South,3,1,2019
Mobile,30,2019-08-30,1492087,9:15 PM,30.6726,-88.0767,8,Alabama,9,South,9,0,2019
Baltimore,29,2019-08-29,1490466,12:30 AM,39.2989,-76.5822,8,Maryland,4,South,3,1,2019
Hobbs,25,2019-08-25,1487729,12:48 AM,32.7037,-103.116,8,New Mexico,7,West,4,3,2019
Chicago,25,2019-08-25,1487573,3:33 AM,41.7456,-87.6041,8,Illinois,4,Midwest,3,1,2019
Temple Hills (Camp Springs),24,2019-08-24,1487356,9:00 PM,38.814,-76.9455,8,Maryland,7,South,7,0,2019
Lynn,24,2019-08-24,1487224,7:00 PM,42.4613,-70.9601,8,Massachusetts,4,Northeast,3,1,2019
Houston,23,2019-08-23,1486232,12:30 PM,29.678,-95.3503,8,Texas,4,South,2,2,2019
Dublin,23,2019-08-23,1489373,,32.5171,-82.8974,8,Georgia,4,South,4,0,2019
Saint Louis,23,2019-08-23,1486675,8:00 PM,38.6554,-90.2719,8,Missouri,4,Midwest,3,1,2019
Columbia,22,2019-08-22,1485340,2:15 AM,34.0304,-81.1004,8,South Carolina,4,South,2,2,2019
Los Angeles,22,2019-08-22,1485548,12:15 PM,34.0444,-118.245,8,California,4,West,4,0,2019
Atlanta,20,2019-08-20,1484335,10:30 PM,33.7515,-84.4136,8,Georgia,4,South,4,0,2019
Kansas City,18,2019-08-18,1482199,3:20 AM,39.0429,-94.5959,8,Missouri,4,Midwest,4,0,2019
Houston,17,2019-08-17,1481989,2:00 AM,29.7626,-95.2155,8,Texas,6,South,6,0,2019
Montgomery,15,2019-08-15,1480326,7:15 PM,32.3656,-86.2974,8,Alabama,5,South,3,2,2019
Philadelphia,15,2019-08-15,1479894,4:30 PM,40.0416,-75.1464,8,Pennsylvania,5,Northeast,5,0,2019
Philadelphia,14,2019-08-14,1478869,4:35 PM,40.01,-75.153,8,Pennsylvania,6,Northeast,6,0,2019
Tacoma,13,2019-08-13,1479395,11:30 PM,47.2231,-122.399,8,Washington,5,West,3,2,2019
Greenwood,12,2019-08-12,1478480,5:40 PM,33.5191,-90.1741,8,Mississippi,4,South,4,0,2019
Chicago,11,2019-08-11,1475924,2:47 AM,41.885,-87.7137,8,Illinois,6,Midwest,6,0,2019
Richmond,10,2019-08-10,1475361,1:43 AM,37.5045,-77.5145,8,Virginia,4,South,4,0,2019
San Francisco,10,2019-08-10,1476271,11:36 PM,37.7799,-122.432,8,California,4,West,4,0,2019
Chicago,9,2019-08-09,1475208,11:30 PM,41.7609,-87.6846,8,Illinois,4,Midwest,4,0,2019
Saint Louis,7,2019-08-07,1472641,4:30 PM,38.6951,-90.2563,8,Missouri,4,Midwest,1,3,2019
Brooklyn,5,2019-08-05,1469344,1:59 AM,40.6717,-73.9255,8,New York,4,Northeast,4,0,2019
Lake Charles,4,2019-08-04,1527721,12:57 AM,30.2342,-93.217,8,Louisiana,4,South,4,0,2019
Chicago,4,2019-08-04,1468190,3:43 AM,41.8569,-87.7326,8,Illinois,8,Midwest,7,1,2019
Memphis,4,2019-08-04,1468799,1:00 AM,35.0206,-90.0492,8,Tennessee,4,South,3,1,2019
Chicago,4,2019-08-04,1468091,1:20 AM,41.8668,-87.6985,8,Illinois,7,Midwest,7,0,2019
Dayton,4,2019-08-04,1467828,1:04 AM,39.7574,-84.1844,8,Ohio,26,Midwest,17,9,2019
El Paso,3,2019-08-03,1466705,10:00 AM,31.7767,-106.385,8,Texas,46,South,23,23,2019
Suffolk,2,2019-08-02,1467157,9:22 PM,36.7316,-76.5931,8,Virginia,4,South,3,1,2019
Columbus,30,2019-07-30,1462317,12:42 AM,39.969,-82.9672,7,Ohio,5,Midwest,5,0,2019
Philadelphia,28,2019-07-28,1460630,8:00 PM,39.9176,-75.2336,7,Pennsylvania,6,Northeast,5,1,2019
Gilroy,28,2019-07-28,1460448,5:41 PM,36.9977,-121.585,7,California,20,West,17,3,2019
Chippewa Falls,28,2019-07-28,1461352,10:15 PM,44.9205,-91.3278,7,Wisconsin,6,Midwest,2,4,2019
Washington,28,2019-07-28,1459941,3:47 AM,38.9158,-77.0214,7,District of Columbia,4,South,4,0,2019
Chicago,28,2019-07-28,1460726,11:48 PM,41.8662,-87.7244,7,Illinois,4,Midwest,4,0,2019
Wichita,27,2019-07-27,1459389,2:05 AM,37.6961,-97.2461,7,Kansas,4,Midwest,3,1,2019
Brooklyn,27,2019-07-27,1459718,11:00 PM,40.6565,-73.9028,7,New York,12,Northeast,11,1,2019
Kennewick,26,2019-07-26,1459201,8:00 PM,46.1982,-119.104,7,Washington,4,West,3,1,2019
Canoga Park,25,2019-07-25,1457165,1:50 AM,34.2201,-118.605,7,California,6,West,2,4,2019
Chicago,21,2019-07-21,1453327,3:25 AM,41.8664,-87.7229,7,Illinois,4,Midwest,4,0,2019
Washington,21,2019-07-21,1453884,9:00 PM,38.9209,-76.9824,7,District of Columbia,4,South,4,0,2019
Clairton,20,2019-07-20,1452654,12:30 AM,40.2943,-79.8866,7,Pennsylvania,4,Northeast,4,0,2019
Chicago,20,2019-07-20,1452617,3:30 AM,41.9271,-87.6307,7,Illinois,7,Midwest,7,0,2019
Chicago,18,2019-07-18,1450767,12:15 AM,41.8861,-87.7123,7,Illinois,4,Midwest,3,1,2019
Lubbock,17,2019-07-17,1450124,2:30 AM,33.6025,-101.803,7,Texas,4,South,3,1,2019
San Antonio,16,2019-07-16,1449602,5:36 PM,29.5076,-98.4999,7,Texas,4,South,4,0,2019
Atlanta,15,2019-07-15,1448578,6:00 PM,33.7556,-84.3367,7,Georgia,4,South,4,0,2019
Chicago,14,2019-07-14,1447456,1:43 AM,41.8925,-87.7414,7,Illinois,4,Midwest,4,0,2019
Chicago,13,2019-07-13,1446611,2:58 AM,41.7504,-87.6586,7,Illinois,5,Midwest,4,1,2019
Philadelphia,13,2019-07-13,1447057,9:00 PM,39.9774,-75.2312,7,Pennsylvania,7,Northeast,7,0,2019
Houston,11,2019-07-11,1445066,1:30 AM,29.6975,-95.3309,7,Texas,4,South,4,0,2019
Washington,8,2019-07-08,1441967,12:02 AM,38.8324,-77.0087,7,District of Columbia,4,South,2,2,2019
Flint,7,2019-07-07,1441565,3:00 AM,43.0504,-83.7327,7,Michigan,6,Midwest,6,0,2019
Saint Louis,7,2019-07-07,1441613,1:30 AM,38.6332,-90.1961,7,Missouri,5,Midwest,5,0,2019
Chicago,7,2019-07-07,1441396,3:43 AM,41.7921,-87.667,7,Illinois,4,Midwest,4,0,2019
Chicago,7,2019-07-07,1441296,1:10 AM,41.7833,-87.6398,7,Illinois,4,Midwest,4,0,2019
Albuquerque,7,2019-07-07,1441317,2:30 AM,35.0836,-106.65,7,New Mexico,4,West,4,0,2019
San Jose,6,2019-07-06,1441427,11:45 PM,37.2655,-121.912,7,California,4,West,4,0,2019
Saint Louis,6,2019-07-06,1441721,9:00 AM,38.7494,-90.2641,7,Missouri,5,Midwest,0,5,2019
Boston,5,2019-07-05,1440510,11:13 PM,42.2908,-71.1569,7,Massachusetts,6,Northeast,6,0,2019
Reno,5,2019-07-05,1440879,9:15 PM,39.5347,-119.801,7,Nevada,4,West,3,1,2019
Chicago,5,2019-07-05,1439593,2:08 AM,41.7733,-87.5861,7,Illinois,5,Midwest,5,0,2019
Brooklyn,5,2019-07-05,1440257,12:10 AM,40.6681,-73.882,7,New York,4,Northeast,4,0,2019
Rockford,4,2019-07-04,1440765,,42.2715,-89.1063,7,Illinois,4,Midwest,4,0,2019
Los Angeles,4,2019-07-04,1439737,8:42 PM,34.028,-118.258,7,California,4,West,4,0,2019
Chicago,4,2019-07-04,1438971,11:30 AM,41.8955,-87.7114,7,Illinois,4,Midwest,3,1,2019
Fresno,4,2019-07-04,1439765,10:30 PM,36.7246,-119.741,7,California,4,West,3,1,2019
Katy,3,2019-07-03,1439042,11:30 PM,29.7177,-95.797,7,Texas,4,South,3,1,2019
Saint Louis (Wellston),2,2019-07-02,1438602,11:49 PM,38.6712,-90.2936,7,Missouri,4,Midwest,4,0,2019
Baltimore,1,2019-07-01,1437094,11:14 PM,39.3049,-76.5815,7,Maryland,4,South,4,0,2019
Oakland,30,2019-06-30,1435804,12:08 AM,37.7924,-122.216,6,California,4,West,4,0,2019
Yucaipa,30,2019-06-30,1436545,10:00 PM,34.0623,-116.971,6,California,5,West,5,0,2019
Dallas,30,2019-06-30,1436254,11:20 PM,32.7996,-96.7889,6,Texas,4,South,2,2,2019
Bay Shore,30,2019-06-30,1435578,2:00 AM,40.747,-73.2599,6,New York,6,Northeast,6,0,2019
Hartford,29,2019-06-29,1435041,3:30 PM,41.7893,-72.68,6,Connecticut,4,Northeast,4,0,2019
Gray,29,2019-06-29,1435297,3:30 AM,29.7084,-90.7913,6,Louisiana,4,South,4,0,2019
Chicago,29,2019-06-29,1434931,2:32 AM,41.8776,-87.6866,6,Illinois,5,Midwest,5,0,2019
Baton Rouge,29,2019-06-29,1435028,1:00 AM,30.4511,-91.1157,6,Louisiana,7,South,7,0,2019
Paterson,28,2019-06-28,1434882,11:00 PM,40.9256,-74.1711,6,New Jersey,4,Northeast,4,0,2019
Hamden,28,2019-06-28,1434602,8:45 PM,41.4219,-72.9376,6,Connecticut,5,Northeast,5,0,2019
Atlanta,28,2019-06-28,1434971,,33.7356,-84.4,6,Georgia,7,South,7,0,2019
Jersey City,28,2019-06-28,1434893,11:45 PM,40.7027,-74.0874,6,New Jersey,4,Northeast,4,0,2019
Saint Paul,28,2019-06-28,1435217,10:30 PM,44.9687,-93.0815,6,Minnesota,5,Midwest,5,0,2019
Atlanta,27,2019-06-27,1432989,3:00 AM,33.7709,-84.3731,6,Georgia,7,South,7,0,2019
Milwaukee,26,2019-06-26,1433857,4:50 PM,43.0699,-87.9559,6,Wisconsin,4,Midwest,4,0,2019
Akron,26,2019-06-26,1432930,5:30 PM,41.0539,-81.5021,6,Ohio,4,Midwest,3,1,2019
La Jolla,23,2019-06-23,1429475,12:39 AM,32.8397,-117.276,6,California,4,West,3,1,2019
San Jose,23,2019-06-23,1429810,8:40 PM,37.3012,-121.842,6,California,4,West,0,4,2019
South Bend,23,2019-06-23,1429047,2:00 AM,41.6664,-86.2331,6,Indiana,11,Midwest,10,1,2019
Columbus,23,2019-06-23,1429480,4:48 AM,40.0188,-82.9634,6,Ohio,5,Midwest,5,0,2019
Abbeville,23,2019-06-23,1429338,3:09 AM,34.1886,-82.3579,6,South Carolina,4,South,1,3,2019
Hampton,22,2019-06-22,1429399,8:00 PM,37.0408,-76.3039,6,Virginia,4,South,4,0,2019
Philadelphia,22,2019-06-22,1429022,10:30 PM,39.9301,-75.1853,6,Pennsylvania,4,Northeast,4,0,2019
Baltimore,22,2019-06-22,1428595,1:15 AM,39.3002,-76.5833,6,Maryland,5,South,4,1,2019
Saginaw,21,2019-06-21,1428788,8:50 PM,43.4296,-83.9677,6,Michigan,4,Midwest,3,1,2019
Chicago,21,2019-06-21,1427483,3:08 AM,41.7792,-87.616,6,Illinois,4,Midwest,4,0,2019
Santa Maria,21,2019-06-21,1428047,,34.9757,-120.442,6,California,4,West,0,4,2019
Richmond,21,2019-06-21,1428229,5:30 PM,37.9421,-122.356,6,California,5,West,5,0,2019
Allentown,20,2019-06-20,1426537,1:56 AM,40.605,-75.4629,6,Pennsylvania,10,Northeast,10,0,2019
Newark,18,2019-06-18,1425193,4:05 PM,40.7282,-74.1827,6,New Jersey,5,Northeast,4,1,2019
San Antonio,17,2019-06-17,1425161,11:20 PM,29.4214,-98.481,6,Texas,4,South,4,0,2019
Memphis,17,2019-06-17,1424957,11:45 PM,35.204,-89.9251,6,Tennessee,5,South,5,0,2019
Philadelphia,16,2019-06-16,1423697,10:11 PM,39.9124,-75.2338,6,Pennsylvania,6,Northeast,5,1,2019
Louisville,16,2019-06-16,1423330,1:27 AM,38.2354,-85.7876,6,Kentucky,7,South,6,1,2019
Des Moines,16,2019-06-16,1423435,1:30 AM,41.6009,-93.5927,6,Iowa,6,Midwest,6,0,2019
Shreveport,15,2019-06-15,1422981,2:00 AM,32.457,-93.7776,6,Louisiana,4,South,4,0,2019
Charlotte,12,2019-06-12,1420933,12:52 AM,35.2327,-80.8444,6,North Carolina,4,South,3,1,2019
Aurora,11,2019-06-11,1419305,1:00 AM,39.6948,-104.843,6,Colorado,4,West,4,0,2019
Savannah,11,2019-06-11,1420432,10:00 PM,32.0045,-81.0727,6,Georgia,4,South,2,2,2019
Cleveland,9,2019-06-09,1418533,8:30 PM,41.4293,-81.5617,6,Ohio,4,Midwest,3,1,2019
Buffalo,9,2019-06-09,1418548,9:15 PM,42.9411,-78.9053,6,New York,4,Northeast,4,0,2019
Henning,9,2019-06-09,1418457,1:00 AM,35.6804,-89.5681,6,Tennessee,4,South,3,1,2019
White Swan,8,2019-06-08,1418180,4:04 PM,46.4225,-120.824,6,Washington,7,West,2,5,2019
Chicago,8,2019-06-08,1417570,4:20 AM,41.9104,-87.7142,6,Illinois,4,Midwest,4,0,2019
Austin,7,2019-06-07,1417716,10:51 PM,30.2476,-97.8863,6,Texas,5,South,5,0,2019
Chicago,6,2019-06-06,1416374,11:50 PM,41.9285,-87.6322,6,Illinois,4,Midwest,3,1,2019
Santa Rosa,5,2019-06-05,1415399,7:35 PM,38.4407,-122.735,6,California,4,West,4,0,2019
Allendale,1,2019-06-01,1412419,,33.0038,-81.3151,6,South Carolina,5,South,5,0,2019
Chicago,1,2019-06-01,1411598,2:00 AM,41.8971,-87.618,6,Illinois,4,Midwest,4,0,2019
Portsmouth,1,2019-06-01,1411408,1:09 AM,36.8364,-76.336,6,Virginia,4,South,3,1,2019
Chicago,1,2019-06-01,1412243,9:47 PM,41.8807,-87.7651,6,Illinois,4,Midwest,4,0,2019
Atlanta,1,2019-06-01,1411963,6:00 PM,33.7544,-84.3914,6,Georgia,4,South,4,0,2019
Macon,1,2019-06-01,1412430,10:00 PM,32.8429,-83.6917,6,Georgia,6,South,4,2,2019
Virginia Beach,31,2019-05-31,1410442,4:00 PM,36.751,-76.0574,5,Virginia,16,South,4,12,2019
West Covina,31,2019-05-31,1411661,10:29 PM,34.0754,-117.936,5,California,4,West,3,1,2019
Robbins,30,2019-05-30,1410329,10:50 PM,41.6383,-87.7058,5,Illinois,5,Midwest,5,0,2019
Cleveland,29,2019-05-29,1408289,,30.3256,-95.0501,5,Texas,4,South,2,2,2019
Reserve,29,2019-05-29,1409255,10:30 PM,30.0686,-90.545,5,Louisiana,4,South,3,1,2019
Saint Louis,27,2019-05-27,1407941,11:15 PM,38.7134,-90.2548,5,Missouri,4,Midwest,2,2,2019
Washington,27,2019-05-27,1406330,2:36 PM,38.8611,-76.9972,5,District of Columbia,5,South,5,0,2019
Trenton,27,2019-05-27,1407189,11:30 PM,40.221,-74.7489,5,New Jersey,6,Northeast,5,1,2019
Washington,26,2019-05-26,1405445,10:35 AM,38.8393,-76.9941,5,District of Columbia,4,South,3,1,2019
La Crosse,26,2019-05-26,1405749,12:59 AM,36.609,-78.0274,5,Virginia,5,South,5,0,2019
Stockton,26,2019-05-26,1406070,9:15 PM,37.9598,-121.285,5,California,4,West,3,1,2019
Trenton,25,2019-05-25,1404417,12:30 AM,40.2282,-74.7614,5,New Jersey,9,Northeast,9,0,2019
Detroit,25,2019-05-25,1404580,5:00 AM,42.3902,-82.9344,5,Michigan,5,Midwest,2,3,2019
Chesapeake,25,2019-05-25,1405196,10:00 PM,36.7999,-76.3996,5,Virginia,10,South,9,1,2019
Baltimore,25,2019-05-25,1405317,11:00 PM,39.2972,-76.5789,5,Maryland,4,South,4,0,2019
Oklahoma City,25,2019-05-25,1405221,9:30 PM,35.4968,-97.4944,5,Oklahoma,5,South,5,0,2019
Tulsa,20,2019-05-20,1400095,1:30 PM,36.1383,-95.8857,5,Oklahoma,4,South,2,2,2019
Alexandria,20,2019-05-20,1400146,1:30 AM,31.2864,-92.4558,5,Louisiana,5,South,4,1,2019
Columbus,20,2019-05-20,1400561,7:20 PM,39.9456,-83.0635,5,Ohio,4,Midwest,4,0,2019
Portland,19,2019-05-19,1399820,12:40 AM,45.5127,-122.663,5,Oregon,5,West,5,0,2019
Cascilla,18,2019-05-18,1399017,11:30 AM,33.8849,-90.1202,5,Mississippi,4,South,4,0,2019
Atmore,18,2019-05-18,1398553,2:00 AM,31.0317,-87.4796,5,Alabama,9,South,8,1,2019
Winston Salem (Winston-salem),18,2019-05-18,1399346,10:45 PM,36.1502,-80.2511,5,North Carolina,6,South,4,2,2019
Long Beach,18,2019-05-18,1398593,12:38 AM,33.7897,-118.214,5,California,5,West,4,1,2019
Cedar Rapids,18,2019-05-18,1398584,1:20 AM,41.9216,-91.6554,5,Iowa,4,Midwest,2,2,2019
Omaha,18,2019-05-18,1400934,1:30 AM,41.1974,-95.9559,5,Nebraska,4,Midwest,4,0,2019
Muncie,18,2019-05-18,1398538,12:45 AM,40.2073,-85.4148,5,Indiana,7,Midwest,6,1,2019
Sacramento,17,2019-05-17,1398876,10:40 PM,38.4913,-121.428,5,California,4,West,3,1,2019
Cleveland,16,2019-05-16,1397521,10:30 PM,41.4348,-81.6174,5,Ohio,4,Midwest,4,0,2019
Saint Rose,15,2019-05-15,1396491,6:00 PM,29.9459,-90.3168,5,Louisiana,4,South,4,0,2019
Los Angeles,14,2019-05-14,1395560,8:00 PM,34.0004,-118.297,5,California,4,West,4,0,2019
New Orleans,13,2019-05-13,1393960,3:00 PM,29.9356,-90.0882,5,Louisiana,4,South,4,0,2019
Saint Louis,13,2019-05-13,1394330,8:50 PM,38.6774,-90.2434,5,Missouri,5,Midwest,1,4,2019
Effort,11,2019-05-11,1392923,8:00 PM,40.9803,-75.4734,5,Pennsylvania,4,Northeast,4,0,2019
Philadelphia,10,2019-05-10,1391971,5:30 PM,39.9836,-75.1712,5,Pennsylvania,5,Northeast,5,0,2019
Saint Louis,10,2019-05-10,1392313,3:10 PM,38.6627,-90.2266,5,Missouri,6,Midwest,6,0,2019
Indianapolis,8,2019-05-08,1390764,9:20 PM,39.8046,-86.1781,5,Indiana,4,Midwest,4,0,2019
Littleton (Highlands Ranch),7,2019-05-07,1389220,1:53 PM,39.556,-104.998,5,Colorado,9,West,8,1,2019
North Bergen,5,2019-05-05,1386962,3:30 AM,40.7847,-74.0352,5,New Jersey,4,Northeast,3,1,2019
Oceano,5,2019-05-05,1387170,12:00 AM,35.1125,-120.626,5,California,6,West,6,0,2019
Saint Louis,4,2019-05-04,1386510,3:08 AM,38.6717,-90.2635,5,Missouri,5,Midwest,4,1,2019
Indianapolis,4,2019-05-04,1386929,11:45 PM,39.7652,-86.1605,5,Indiana,4,Midwest,4,0,2019
Stockton,4,2019-05-04,1387245,7:44 PM,38.0012,-121.297,5,California,5,West,4,1,2019
Wilmington,4,2019-05-04,1386575,5:37 PM,39.7558,-75.5356,5,Delaware,4,South,4,0,2019
Dallas,3,2019-05-03,1386481,9:00 PM,32.8231,-96.8284,5,Texas,4,South,3,1,2019
Baltimore,3,2019-05-03,1386085,8:21 PM,39.2833,-76.6472,5,Maryland,5,South,5,0,2019
Baltimore,3,2019-05-03,1385642,2:30 AM,39.3049,-76.5825,5,Maryland,4,South,4,0,2019
Boston,1,2019-05-01,1384553,6:27 PM,42.3139,-71.0626,5,Massachusetts,4,Northeast,3,1,2019
Charlotte,30,2019-04-30,1383752,5:45 PM,35.306,-80.7309,4,North Carolina,6,South,4,2,2019
Nashville,28,2019-04-28,1381857,2:00 AM,36.1719,-86.8079,4,Tennessee,7,South,7,0,2019
Birmingham,28,2019-04-28,1382099,12:44 AM,33.5129,-86.8961,4,Alabama,4,South,4,0,2019
West Chester,28,2019-04-28,1382711,9:15 PM,39.3512,-84.4651,4,Ohio,4,Midwest,0,4,2019
Baltimore,28,2019-04-28,1381979,5:03 PM,39.2949,-76.6577,4,Maryland,8,South,7,1,2019
Jackson,27,2019-04-27,1381771,8:30 PM,32.2764,-90.2272,4,Mississippi,4,South,3,1,2019
