City_or_County,Day,Incident_Date,Incident_ID,Incident_Time,Latitude,Longitude,Month,State_Name,Total_Victims,US_Region,Victims_Injured,Victims_Killed,Year,State_Political_Color,State_PopEstimate,City_PopEstimate
Grand Rapids,9,2016-10-09,672203,,42.9125,-85.6209,10,Michigan,9,Midwest,8,1,2016,PURPLE,9950571,196556
Sacramento,9,2016-10-09,672217,,38.5982,-121.428,10,California,4,West,3,1,2016,BLUE,39167117,494127
Kings,8,2016-10-08,671717,,40.6322,-74.0272,10,New York,4,Northeast,4,0,2016,BLUE,19633428,2608423
New Orleans,4,2016-10-04,669777,,29.9673,-90.1019,10,Louisiana,5,South,2,3,2016,RED,4678135,391843
Minneapolis,3,2016-10-03,668407,,44.9804,-93.2713,10,Minnesota,4,Midwest,4,0,2016,BLUE,5522744,415079
San Antonio,2,2016-10-02,667984,,29.3988,-98.5045,10,Texas,5,South,4,1,2016,RED,27914410,1487843
Pembroke,1,2016-10-01,668279,,41.0544,-87.5791,10,Illinois,4,Midwest,0,4,2016,BLUE,12820527,2099
Fresno,1,2016-10-01,668352,,36.7568,-119.771,10,California,4,West,4,0,2016,BLUE,39167117,521426
San Francisco,29,2016-09-29,665995,1:00 AM,37.7849,-122.413,9,California,4,West,3,1,2016,BLUE,39167117,871512
Forsyth,26,2016-09-26,663624,,36.1144,-80.2452,9,North Carolina,4,South,4,0,2016,RED,10154788,371260
Humble,26,2016-09-26,663789,,30.022,-95.3124,9,Texas,4,South,4,0,2016,RED,27914410,15709
Houston,26,2016-09-26,663106,,29.7237,-95.4414,9,Texas,6,South,6,0,2016,RED,27914410,2309544
Champaign,25,2016-09-25,662548,,40.1102,-88.2354,9,Illinois,4,Midwest,3,1,2016,BLUE,12820527,87244
Baltimore,24,2016-09-24,662342,,39.3048,-76.6082,9,Maryland,8,South,8,0,2016,BLUE,6003323,616226
Burlington,23,2016-09-23,661703,,48.4646,-122.338,9,Washington,5,West,0,5,2016,BLUE,7294771,8716
Philadelphia,18,2016-09-18,657854,,39.9833,-75.0838,9,Pennsylvania,4,Northeast,4,0,2016,PURPLE,12782275,1576051
Pittsburgh,18,2016-09-18,658226,,40.4584,-80.0171,9,Pennsylvania,4,Northeast,4,0,2016,PURPLE,12782275,304643
Lynchburg,18,2016-09-18,657863,,37.4222,-79.1502,9,Virginia,4,South,3,1,2016,BLUE,8410106,79710
Washington,17,2016-09-17,657634,8:20 PM,38.8583,-76.9966,9,District of Columbia,9,South,7,2,2016,BLUE,685815,685815
Miami,17,2016-09-17,659289,,25.5846,-80.3855,9,Florida,6,South,6,0,2016,PURPLE,20613477,449149
Orlando,17,2016-09-17,657136,,28.5269,-81.4243,9,Florida,7,South,6,1,2016,PURPLE,20613477,278512
Indianapolis,17,2016-09-17,657151,,39.8909,-86.1968,9,Indiana,4,Midwest,2,2,2016,RED,6634304,868704
Los Angeles,16,2016-09-16,656991,,34.0797,-118.295,9,California,4,West,2,2,2016,BLUE,39167117,3963226
Philadelphia,16,2016-09-16,657023,,39.9575,-75.2234,9,Pennsylvania,6,Northeast,5,1,2016,PURPLE,12782275,1576051
Humble,14,2016-09-14,655512,,29.9586,-95.3023,9,Texas,4,South,3,1,2016,RED,27914410,15709
Fort Wayne,13,2016-09-13,654087,,41.0803,-85.1155,9,Indiana,5,Midwest,2,3,2016,RED,6634304,263513
Kansas City,11,2016-09-11,652584,,39.0529,-94.5917,9,Missouri,6,Midwest,6,0,2016,RED,6087135,481670
Saginaw,11,2016-09-11,652561,,43.5085,-83.9589,9,Michigan,5,Midwest,5,0,2016,PURPLE,9950571,48902
New Bern,11,2016-09-11,652606,,35.08,-77.0298,9,North Carolina,5,South,5,0,2016,RED,10154788,29921
Fort Wayne,11,2016-09-11,652642,,41.0574,-85.1188,9,Indiana,4,Midwest,1,3,2016,RED,6634304,263513
Jersey City,11,2016-09-11,652759,,40.7333,-74.0702,9,New Jersey,4,Northeast,3,1,2016,BLUE,8870827,260427
New Orleans,11,2016-09-11,653077,8:30 PM,29.9447,-90.0914,9,Louisiana,6,South,5,1,2016,RED,4678135,391843
Miami,10,2016-09-10,652175,,25.809,-80.2516,9,Florida,4,South,3,1,2016,PURPLE,20613477,449149
Travis,8,2016-09-08,651957,,30.1343,-97.5936,9,Texas,4,South,0,4,2016,RED,27914410,1206110
Hot Springs,8,2016-09-08,651434,,34.4989,-93.0754,9,Arkansas,5,South,4,1,2016,RED,2989918,38524
Chicago,5,2016-09-05,648884,,41.8723,-87.6937,9,Illinois,5,Midwest,3,2,2016,BLUE,12820527,2716723
Reading,5,2016-09-05,648490,,40.3444,-75.9189,9,Pennsylvania,4,Northeast,4,0,2016,PURPLE,12782275,88128
Roanoke,4,2016-09-04,647865,,37.2838,-79.9227,9,Virginia,11,South,10,1,2016,BLUE,8410106,99337
Wilmington,3,2016-09-03,646995,,34.2461,-77.9069,9,North Carolina,4,South,3,1,2016,RED,10154788,118770
Chicago,3,2016-09-03,646855,,41.9706,-87.6805,9,Illinois,4,Midwest,4,0,2016,BLUE,12820527,2716723
Atlanta,30,2016-08-30,644723,,33.7691,-84.3735,8,Georgia,4,South,4,0,2016,PURPLE,10301890,479174
Chicago,30,2016-08-30,643824,,41.7702,-87.6643,8,Illinois,4,Midwest,4,0,2016,BLUE,12820527,2716723
Egg Harbor City,29,2016-08-29,641732,2:55 PM,39.5265,-74.6437,8,New Jersey,4,Northeast,4,0,2016,BLUE,8870827,4128
Lubbock,28,2016-08-28,641419,,33.5809,-101.918,8,Texas,6,South,6,0,2016,RED,27914410,251387
Bronx,28,2016-08-28,640677,,40.8194,-73.9114,8,New York,4,Northeast,4,0,2016,BLUE,19633428,1444417
St. Louis,28,2016-08-28,640689,,38.5837,-90.2447,8,Missouri,4,Midwest,2,2,2016,RED,6087135,312633
Dadeville,28,2016-08-28,640861,,32.8307,-85.7612,8,Alabama,5,South,5,0,2016,RED,4863525,3114
Bessemer,27,2016-08-27,640500,,33.4414,-86.951,8,Alabama,7,South,6,1,2016,RED,4863525,26733
Miami,27,2016-08-27,640203,,25.8505,-80.2298,8,Florida,6,South,4,2,2016,PURPLE,20613477,449149
Bridgeton,25,2016-08-25,640901,,39.4318,-75.2289,8,New Jersey,5,Northeast,5,0,2016,BLUE,8870827,24838
Boston,21,2016-08-21,634889,,42.2911,-71.0888,8,Massachusetts,4,Northeast,4,0,2016,BLUE,6823608,679848
Bridgeport,21,2016-08-21,634787,,41.1981,-73.1753,8,Connecticut,13,Northeast,13,0,2016,BLUE,3578141,146287
Hamden,20,2016-08-20,634238,1:25 AM,41.3376,-72.9351,8,Connecticut,4,Northeast,4,0,2016,BLUE,3578141,61174
Tacoma,20,2016-08-20,634731,,47.2554,-122.439,8,Washington,5,West,5,0,2016,BLUE,7294771,210248
Citronelle,20,2016-08-20,634819,,31.05,-88.3088,8,Alabama,5,South,0,5,2016,RED,4863525,3918
Waterbury,18,2016-08-18,632747,,41.5543,-73.0338,8,Connecticut,4,Northeast,4,0,2016,BLUE,3578141,108453
Oakland,17,2016-08-17,632753,,37.8153,-122.29,8,California,4,West,4,0,2016,BLUE,39167117,420947
Norfolk,14,2016-08-14,630007,,36.8273,-76.2677,8,Virginia,4,South,4,0,2016,BLUE,8410106,245680
Minneapolis,14,2016-08-14,629415,,44.9914,-93.3021,8,Minnesota,5,Midwest,5,0,2016,BLUE,5522744,415079
Los Angeles,13,2016-08-13,629663,,33.9828,-118.329,8,California,4,West,4,0,2016,BLUE,39167117,3963226
Milwaukee,13,2016-08-13,628570,,43.0799,-87.9637,8,Wisconsin,4,Midwest,2,2,2016,PURPLE,5772628,596996
Queens,13,2016-08-13,628623,,40.6952,-73.842,8,New York,4,Northeast,4,0,2016,BLUE,19633428,2306830
Joplin,13,2016-08-13,628635,,37.0713,-94.4943,8,Missouri,4,Midwest,4,0,2016,RED,6087135,50192
Jacksonville,12,2016-08-12,628178,,30.3678,-81.6548,8,Florida,4,South,3,1,2016,PURPLE,20613477,880520
Dallas,12,2016-08-12,627519,,32.8804,-96.6979,8,Texas,4,South,3,1,2016,RED,27914410,1323916
Philadelphia,11,2016-08-11,627757,,40.0373,-75.1606,8,Pennsylvania,4,Northeast,4,0,2016,PURPLE,12782275,1576051
Evanston,10,2016-08-10,626153,,42.0539,-87.6928,8,Illinois,4,Midwest,4,0,2016,BLUE,12820527,75243
Sacramento,10,2016-08-10,626960,,38.4987,-121.458,8,California,4,West,3,1,2016,BLUE,39167117,494127
Jacksonville,8,2016-08-08,624273,,30.3022,-81.7334,8,Florida,7,South,7,0,2016,PURPLE,20613477,880520
Albuquerque,8,2016-08-08,625735,,35.0799,-106.55,8,New Mexico,4,West,2,2,2016,BLUE,2091630,559192
Los Angeles,7,2016-08-07,624156,,33.9866,-118.283,8,California,4,West,3,1,2016,BLUE,39167117,3963226
Arvada,7,2016-08-07,623523,,39.7946,-105.053,8,Colorado,4,West,2,2,2016,BLUE,5539215,117710
Vicksburg,7,2016-08-07,624046,,32.3433,-90.8394,8,Mississippi,4,South,3,1,2016,RED,2987938,22637
Chicago,7,2016-08-07,623439,,41.7741,-87.7202,8,Illinois,4,Midwest,4,0,2016,BLUE,12820527,2716723
Reading,6,2016-08-06,623195,,40.33,-76.0256,8,Pennsylvania,4,Northeast,0,4,2016,PURPLE,12782275,88128
Pontiac,5,2016-08-05,624057,,42.6377,-83.3116,8,Michigan,4,Midwest,3,1,2016,PURPLE,9950571,60224
Perris,5,2016-08-05,622500,,33.83,-117.285,8,California,4,West,2,2,2016,BLUE,39167117,76046
Memphis,4,2016-08-04,621232,,35.1614,-90.0277,8,Tennessee,4,South,4,0,2016,RED,6646010,652548
Decatur,3,2016-08-03,620247,,33.738,-84.2498,8,Georgia,4,South,3,1,2016,PURPLE,10301890,22890
Hollywood,2,2016-08-02,619708,,25.9842,-80.2004,8,Florida,4,South,4,0,2016,PURPLE,20613477,151630
Evansville,1,2016-08-01,619408,,37.9644,-87.5498,8,Indiana,4,Midwest,4,0,2016,RED,6634304,119004
Miami,31,2016-07-31,617789,,25.5776,-80.3789,7,Florida,4,South,1,3,2016,PURPLE,20613477,449149
Austin,31,2016-07-31,617607,,30.2678,-97.7407,7,Texas,5,South,4,1,2016,RED,27914410,939447
St. Louis,30,2016-07-30,617712,,38.6539,-90.2633,7,Missouri,5,Midwest,5,0,2016,RED,6087135,312633
Mukilteo,30,2016-07-30,616948,,47.9005,-122.323,7,Washington,4,West,1,3,2016,BLUE,7294771,21314
Hinesville,30,2016-07-30,618321,,31.5211,-81.4329,7,Georgia,5,South,5,0,2016,PURPLE,10301890,33066
Athens,29,2016-07-29,617334,,33.9664,-83.358,7,Georgia,7,South,7,0,2016,PURPLE,10301890,123523
Elmira,28,2016-07-28,615109,,42.0898,-76.8105,7,New York,5,Northeast,5,0,2016,BLUE,19633428,27591
Baltimore,28,2016-07-28,615328,,39.3189,-76.6095,7,Maryland,4,South,4,0,2016,BLUE,6003323,616226
Chicago,28,2016-07-28,615024,,41.8013,-87.7141,7,Illinois,4,Midwest,2,2,2016,BLUE,12820527,2716723
Fort Myers,25,2016-07-25,611479,12:30 AM,26.6105,-81.8603,7,Florida,20,South,18,2,2016,PURPLE,20613477,76752
Hamilton,24,2016-07-24,610584,,39.427,-84.5975,7,Ohio,8,Midwest,7,1,2016,PURPLE,11634370,62250
North Charleston,23,2016-07-23,610756,,32.9271,-80.0791,7,South Carolina,4,South,4,0,2016,RED,4957968,109738
Cincinnati,23,2016-07-23,610093,,39.1491,-84.5512,7,Ohio,4,Midwest,2,2,2016,PURPLE,11634370,299748
Kings,23,2016-07-23,613805,,40.6658,-73.8711,7,New York,4,Northeast,4,0,2016,BLUE,19633428,2608423
Bastrop,23,2016-07-23,610379,,30.1029,-97.3288,7,Texas,4,South,1,3,2016,RED,27914410,8454
Kankakee,22,2016-07-22,610402,,41.1219,-87.8536,7,Illinois,5,Midwest,5,0,2016,BLUE,12820527,26325
Chicago,21,2016-07-21,609402,,41.8128,-87.7522,7,Illinois,5,Midwest,5,0,2016,BLUE,12820527,2716723
Fresno,20,2016-07-20,608787,,36.7594,-119.721,7,California,4,West,4,0,2016,BLUE,39167117,521426
West Memphis,19,2016-07-19,607265,,35.1433,-90.1688,7,Arkansas,4,South,4,0,2016,RED,2989918,25194
Detroit,17,2016-07-17,605367,,42.3534,-83.1009,7,Michigan,4,Midwest,4,0,2016,PURPLE,9950571,677143
Houston,17,2016-07-17,605475,1:00 AM,29.8484,-95.3021,7,Texas,4,South,3,1,2016,RED,27914410,2309544
Baton Rouge,17,2016-07-17,604762,9:00 AM,30.4338,-91.0817,7,Louisiana,6,South,2,4,2016,RED,4678135,226686
Dallas,16,2016-07-16,604459,,32.7154,-96.7141,7,Texas,5,South,5,0,2016,RED,27914410,1323916
Cleveland,16,2016-07-16,604275,,41.5036,-81.6538,7,Ohio,5,Midwest,5,0,2016,PURPLE,11634370,387662
Bakersfield,16,2016-07-16,604233,,35.3478,-119.036,7,California,15,West,14,1,2016,BLUE,39167117,374699
San Bernardino,16,2016-07-16,605005,,34.1389,-117.31,7,California,4,West,4,0,2016,BLUE,39167117,216036
Clarksville,16,2016-07-16,604175,,36.5377,-87.3377,7,Tennessee,6,South,6,0,2016,RED,6646010,149162
Woodland,15,2016-07-15,604207,,45.9199,-122.728,7,Washington,4,West,1,3,2016,BLUE,7294771,5930
Crosby,14,2016-07-14,603475,,29.8724,-95.0662,7,Texas,4,South,1,3,2016,RED,27914410,5911
Oakland,14,2016-07-14,603733,,37.8063,-122.298,7,California,4,West,4,0,2016,BLUE,39167117,420947
Akron,14,2016-07-14,603738,,41.0692,-81.5449,7,Ohio,4,Midwest,3,1,2016,PURPLE,11634370,198068
Warner Robins,13,2016-07-13,602810,,32.6435,-83.6157,7,Georgia,5,South,5,0,2016,PURPLE,10301890,74950
St. Louis,13,2016-07-13,602765,,38.5905,-90.2344,7,Missouri,4,Midwest,2,2,2016,RED,6087135,312633
Baltimore,11,2016-07-11,600798,,39.3101,-76.6466,7,Maryland,5,South,5,0,2016,BLUE,6003323,616226
Jackson,11,2016-07-11,601119,,42.2466,-84.3881,7,Michigan,4,Midwest,4,0,2016,PURPLE,9950571,32716
St. Joseph,11,2016-07-11,600398,,42.1103,-86.4787,7,Michigan,4,Midwest,2,2,2016,PURPLE,9950571,8282
Washington,11,2016-07-11,601512,11:15 PM,38.8845,-76.9284,7,District of Columbia,4,South,4,0,2016,BLUE,685815,685815
Baton Rouge,7,2016-07-07,597366,,30.4663,-91.1189,7,Louisiana,4,South,4,0,2016,RED,4678135,226686
Dallas,7,2016-07-07,597756,,32.7793,-96.8052,7,Texas,14,South,9,5,2016,RED,27914410,1323916
Bristol,7,2016-07-07,597176,,36.5872,-82.1861,7,Tennessee,4,South,3,1,2016,RED,6646010,26983
Los Angeles,5,2016-07-05,595557,,33.9921,-118.255,7,California,4,West,4,0,2016,BLUE,39167117,3963226
Kings,4,2016-07-04,595166,,40.682,-73.9176,7,New York,7,Northeast,7,0,2016,BLUE,19633428,2608423
Houston,4,2016-07-04,595069,,29.7565,-95.3808,7,Texas,5,South,2,3,2016,RED,27914410,2309544
Pittsburgh,4,2016-07-04,595048,,40.4431,-79.9974,7,Pennsylvania,4,Northeast,4,0,2016,PURPLE,12782275,304643
Chicago,4,2016-07-04,595279,,41.7936,-87.6682,7,Illinois,4,Midwest,4,0,2016,BLUE,12820527,2716723
Cleveland,4,2016-07-04,596159,,41.4817,-81.7615,7,Ohio,4,Midwest,4,0,2016,PURPLE,11634370,387662
Phoenix,4,2016-07-04,595482,,33.3921,-112.146,7,Arizona,8,West,6,2,2016,PURPLE,6941072,1612199
Monroe,3,2016-07-03,594051,,32.5013,-92.1088,7,Louisiana,5,South,3,2,2016,RED,4678135,48822
Chattanooga,3,2016-07-03,594480,,35.0656,-85.2517,7,Tennessee,4,South,4,0,2016,RED,6646010,177746
Chicago,30,2016-06-30,592724,,41.7211,-87.6581,6,Illinois,5,Midwest,4,1,2016,BLUE,12820527,2716723
Las Vegas,29,2016-06-29,592207,,36.1958,-115.224,6,Nevada,4,West,0,4,2016,BLUE,2917563,626538
Los Angeles,28,2016-06-28,591975,,33.9064,-118.265,6,California,4,West,3,1,2016,BLUE,39167117,3963226
Chicago,28,2016-06-28,591294,,41.8567,-87.709,6,Illinois,4,Midwest,4,0,2016,BLUE,12820527,2716723
Woodburn,27,2016-06-27,589488,,45.1457,-122.785,6,Oregon,4,West,1,3,2016,BLUE,4089976,25553
Bennettsville,26,2016-06-26,590233,,34.5849,-79.6713,6,South Carolina,4,South,4,0,2016,RED,4957968,8182
Charlotte,26,2016-06-26,589159,,35.2253,-80.8848,6,North Carolina,5,South,5,0,2016,RED,10154788,843117
Atlanta,26,2016-06-26,588867,,33.7112,-84.3495,6,Georgia,5,South,4,1,2016,PURPLE,10301890,479174
Houston,26,2016-06-26,589165,,29.7128,-95.487,6,Texas,4,South,3,1,2016,RED,27914410,2309544
Corpus Christi,26,2016-06-26,588918,,27.7741,-97.4214,6,Texas,4,South,4,0,2016,RED,27914410,325786
Fort Worth,25,2016-06-25,587755,,32.7442,-97.2918,6,Texas,7,South,5,2,2016,RED,27914410,856177
Norfolk,25,2016-06-25,589470,,36.8282,-76.2786,6,Virginia,4,South,4,0,2016,BLUE,8410106,245680
Chicago,25,2016-06-25,587983,,41.686,-87.6569,6,Illinois,4,Midwest,4,0,2016,BLUE,12820527,2716723
Kansas City,24,2016-06-24,589046,,39.1233,-94.6161,6,Kansas,4,Midwest,4,0,2016,RED,2910844,152485
Hartford,24,2016-06-24,587735,,41.7792,-72.6831,6,Connecticut,5,Northeast,5,0,2016,BLUE,3578141,123654
District Heights,24,2016-06-24,587769,,38.8454,-76.878,6,Maryland,5,South,2,3,2016,BLUE,6003323,6004
Stone Mountain,22,2016-06-22,586122,3:00 PM,33.8116,-84.1882,6,Georgia,4,South,3,1,2016,PURPLE,10301890,6346
Olympia,22,2016-06-22,585821,,47.0538,-122.741,6,Washington,4,West,1,3,2016,BLUE,7294771,50732
Chicago,22,2016-06-22,586058,,41.8819,-87.7038,6,Illinois,4,Midwest,4,0,2016,BLUE,12820527,2716723
Willingboro,21,2016-06-21,586044,,40.031,-74.8924,6,New Jersey,4,Northeast,4,0,2016,BLUE,8870827,31540
Jefferson,21,2016-06-21,585615,,38.2091,-85.77,6,Kentucky,4,South,2,2,2016,RED,4438182,767464
Roanoke,19,2016-06-19,583631,,37.2858,-79.9747,6,Virginia,4,South,4,0,2016,BLUE,8410106,99337
Waycross,18,2016-06-18,583537,,31.2201,-82.3634,6,Georgia,4,South,2,2,2016,PURPLE,10301890,13865
Exmore,18,2016-06-18,583584,7:29 PM,37.5325,-75.8322,6,Virginia,4,South,3,1,2016,BLUE,8410106,1413
Chicago,18,2016-06-18,583362,,41.7519,-87.554,6,Illinois,4,Midwest,4,0,2016,BLUE,12820527,2716723
Oakland,14,2016-06-14,580791,5:36 PM,37.8033,-122.27,6,California,4,West,3,1,2016,BLUE,39167117,420947
Wilmington,14,2016-06-14,580848,,39.7408,-75.5646,6,Delaware,4,South,4,0,2016,BLUE,948921,70919
Fresno,13,2016-06-13,579517,,36.735,-119.739,6,California,4,West,4,0,2016,BLUE,39167117,521426
Kings,13,2016-06-13,579786,,40.6427,-73.9226,6,New York,5,Northeast,5,0,2016,BLUE,19633428,2608423
Chicago,13,2016-06-13,580279,,41.8749,-87.706,6,Illinois,5,Midwest,5,0,2016,BLUE,12820527,2716723
Orlando,12,2016-06-12,577157,,28.5196,-81.3768,6,Florida,102,South,53,49,2016,PURPLE,20613477,278512
Webster,11,2016-06-11,578238,,44.5298,-93.3729,6,Minnesota,4,Midwest,4,0,2016,BLUE,5522744,1827
Charlotte,11,2016-06-11,576774,,35.3242,-80.7105,6,North Carolina,4,South,3,1,2016,RED,10154788,843117
Stockton,11,2016-06-11,577938,,37.9874,-121.291,6,California,4,West,3,1,2016,BLUE,39167117,307158
Roswell,11,2016-06-11,577574,,33.4198,-104.518,6,New Mexico,5,West,0,5,2016,BLUE,2091630,48283
San Fernando,11,2016-06-11,577073,,34.2248,-118.454,6,California,4,West,2,2,2016,BLUE,39167117,24630
Fort Walton Beach,9,2016-06-09,575607,,30.462,-86.649,6,Florida,4,South,4,0,2016,PURPLE,20613477,21830
Washington,8,2016-06-08,574850,4:30 PM,38.8964,-77.0403,6,District of Columbia,4,South,4,0,2016,BLUE,685815,685815
Boston,8,2016-06-08,574753,,42.2459,-71.1199,6,Massachusetts,4,Northeast,3,1,2016,BLUE,6823608,679848
Visalia,6,2016-06-06,573327,1:00 AM,36.3005,-119.31,6,California,4,West,4,0,2016,BLUE,39167117,130662
Phoenix,5,2016-06-05,572766,,33.5558,-112.113,6,Arizona,5,West,3,2,2016,PURPLE,6941072,1612199
Minneapolis,5,2016-06-05,575061,,44.9863,-93.2982,6,Minnesota,4,Midwest,4,0,2016,BLUE,5522744,415079
Cape Coral,5,2016-06-05,572696,,26.6037,-81.9908,6,Florida,5,South,3,2,2016,PURPLE,20613477,178534
Kings,5,2016-06-05,572513,,40.5767,-73.9837,6,New York,4,Northeast,4,0,2016,BLUE,19633428,2608423
Denver,4,2016-06-04,571859,,39.7674,-104.923,6,Colorado,4,West,1,3,2016,BLUE,5539215,696159
Chicago,31,2016-05-31,569225,,41.8937,-87.7089,5,Illinois,4,Midwest,4,0,2016,BLUE,12820527,2716723
Fort Wayne,31,2016-05-31,569189,,41.1059,-85.0571,5,Indiana,4,Midwest,4,0,2016,RED,6634304,263513
Baltimore,30,2016-05-30,568528,,39.3412,-76.609,5,Maryland,5,South,5,0,2016,BLUE,6003323,616226
Sacramento,30,2016-05-30,568745,,38.5131,-121.463,5,California,5,West,5,0,2016,BLUE,39167117,494127
Las Vegas,29,2016-05-29,567788,,36.172,-115.141,5,Nevada,4,West,4,0,2016,BLUE,2917563,626538
Trenton,29,2016-05-29,567673,,40.2294,-74.7632,5,New Jersey,6,Northeast,6,0,2016,BLUE,8870827,83313
Indianapolis,29,2016-05-29,567494,,39.7623,-86.1583,5,Indiana,4,Midwest,4,0,2016,RED,6634304,868704
Houston,29,2016-05-29,567614,,29.773,-95.5741,5,Texas,7,South,6,1,2016,RED,27914410,2309544
Newark,23,2016-05-23,564470,,40.7404,-74.2215,5,New Jersey,5,Northeast,5,0,2016,BLUE,8870827,280681
New Orleans,22,2016-05-22,563829,,29.9613,-90.1235,5,Louisiana,4,South,4,0,2016,RED,4678135,391843
Stockton,22,2016-05-22,563514,,37.9623,-121.288,5,California,4,West,3,1,2016,BLUE,39167117,307158
Nashville,22,2016-05-22,563751,,36.1401,-86.7638,5,Tennessee,4,South,4,0,2016,RED,6646010,661765
Jackson,21,2016-05-21,563630,,33.2598,-84.0274,5,Georgia,4,South,3,1,2016,PURPLE,10301890,5002
Indianapolis,18,2016-05-18,561912,,39.8181,-86.1217,5,Indiana,4,Midwest,4,0,2016,RED,6634304,868704
Ravenel,17,2016-05-17,560782,,32.7849,-80.2037,5,South Carolina,4,South,1,3,2016,RED,4957968,2685
Moultrie,15,2016-05-15,565244,,31.2079,-83.8515,5,Georgia,5,South,0,5,2016,PURPLE,10301890,14004
Evansville,15,2016-05-15,559194,,37.9812,-87.5567,5,Indiana,4,Midwest,4,0,2016,RED,6634304,119004
